order_id,store_code,order_date,gross_sales,promo_deductions,guest_count
QU-002405,STR-B07,2024-04-02,478.72,38.3,1
QU-002406,STR-B07,2024-04-02,356.81,0.0,9
QU-002407,STR-B07,2024-04-02,231.59,0.0,4
QU-002408,STR-B07,2024-04-03,349.23,27.94,7
QU-002409,STR-B07,2024-04-03,414.11,0.0,9
QU-002410,STR-B07,2024-04-03,397.59,0.0,3
QU-002411,STR-B07,2024-04-03,395.51,0.0,1
QU-002412,STR-B07,2024-04-03,158.13,18.98,3
QU-002413,STR-B07,2024-04-04,321.0,0.0,3
QU-002414,STR-B07,2024-04-04,454.19,0.0,7
QU-002415,STR-B07,2024-04-04,401.51,0.0,6
QU-002416,STR-B07,2024-04-04,119.84,0.0,2
QU-002417,STR-B07,2024-04-04,414.86,33.19,8
QU-002418,STR-B07,2024-04-05,406.11,48.73,10
QU-002419,STR-B07,2024-04-05,265.83,0.0,1
QU-002420,STR-B07,2024-04-05,252.58,20.21,6
QU-002421,STR-B07,2024-04-05,307.44,36.89,8
QU-002422,STR-B07,2024-04-05,305.88,0.0,5
QU-002423,STR-B07,2024-04-05,145.66,0.0,7
QU-002424,STR-B07,2024-04-05,245.03,0.0,10
QU-002425,STR-B07,2024-04-06,329.42,0.0,5
QU-002426,STR-B07,2024-04-06,392.05,0.0,5
QU-002427,STR-B07,2024-04-06,400.42,0.0,1
QU-002428,STR-B07,2024-04-06,386.45,46.37,9
QU-002429,STR-B07,2024-04-06,261.74,31.41,4
QU-002430,STR-B07,2024-04-07,252.11,20.17,10
QU-002431,STR-B07,2024-04-07,414.86,49.78,2
QU-002432,STR-B07,2024-04-07,519.55,0.0,10
QU-002433,STR-B07,2024-04-07,318.35,0.0,3
QU-002434,STR-B07,2024-04-07,350.16,28.01,6
QU-002435,STR-B07,2024-04-07,514.93,0.0,9
QU-002436,STR-B07,2024-04-08,462.29,0.0,4
QU-002437,STR-B07,2024-04-08,99.53,0.0,8
QU-002438,STR-B07,2024-04-08,473.57,0.0,10
QU-002439,STR-B07,2024-04-09,432.25,51.87,8
QU-002440,STR-B07,2024-04-09,312.05,0.0,2
QU-002441,STR-B07,2024-04-10,116.71,0.0,4
QU-002442,STR-B07,2024-04-10,489.86,0.0,6
QU-002443,STR-B07,2024-04-10,120.29,14.43,9
QU-002444,STR-B07,2024-04-10,154.06,0.0,6
QU-002445,STR-B07,2024-04-11,414.04,49.68,4
QU-002446,STR-B07,2024-04-11,175.7,14.06,9
QU-002447,STR-B07,2024-04-11,313.98,0.0,8
QU-002448,STR-B07,2024-04-11,413.69,0.0,3
QU-002449,STR-B07,2024-04-12,100.16,0.0,4
QU-002450,STR-B07,2024-04-12,316.34,0.0,1
QU-002451,STR-B07,2024-04-12,442.94,53.15,6
QU-002452,STR-B07,2024-04-12,445.21,0.0,1
QU-002453,STR-B07,2024-04-12,280.61,22.45,8
QU-002454,STR-B07,2024-04-12,281.98,0.0,6
QU-002455,STR-B07,2024-04-13,104.86,0.0,4
QU-002456,STR-B07,2024-04-13,507.87,0.0,8
QU-002457,STR-B07,2024-04-13,432.03,34.56,1
QU-002458,STR-B07,2024-04-13,370.49,29.64,8
QU-002459,STR-B07,2024-04-14,183.43,14.67,2
QU-002460,STR-B07,2024-04-14,205.72,0.0,8
QU-002461,STR-B07,2024-04-14,210.76,0.0,2
QU-002462,STR-B07,2024-04-14,447.32,0.0,3
QU-002463,STR-B07,2024-04-14,354.8,28.38,7
QU-002464,STR-B07,2024-04-15,365.74,43.89,3
QU-002465,STR-B07,2024-04-15,503.12,0.0,4
QU-002466,STR-B07,2024-04-16,219.75,0.0,2
QU-002467,STR-B07,2024-04-16,280.75,0.0,8
QU-002468,STR-B07,2024-04-16,382.91,30.63,8
QU-002469,STR-B07,2024-04-16,177.28,14.18,2
QU-002470,STR-B07,2024-04-16,201.99,16.16,1
QU-002471,STR-B07,2024-04-17,301.82,0.0,2
QU-002472,STR-B07,2024-04-17,346.05,0.0,1
QU-002473,STR-B07,2024-04-18,116.4,13.97,3
QU-002474,STR-B07,2024-04-18,230.78,27.69,4
QU-002475,STR-B07,2024-04-19,488.7,39.1,3
QU-002476,STR-B07,2024-04-19,281.83,0.0,9
QU-002477,STR-B07,2024-04-19,293.76,23.5,7
QU-002478,STR-B07,2024-04-19,231.25,0.0,3
QU-002479,STR-B07,2024-04-19,186.5,14.92,2
QU-002480,STR-B07,2024-04-19,211.74,0.0,4
QU-002481,STR-B07,2024-04-20,207.19,0.0,3
QU-002482,STR-B07,2024-04-20,318.63,0.0,7
QU-002483,STR-B07,2024-04-20,441.93,35.35,6
QU-002484,STR-B07,2024-04-20,167.76,0.0,7
QU-002485,STR-B07,2024-04-20,295.83,23.67,3
QU-002486,STR-B07,2024-04-20,285.34,0.0,6
QU-002487,STR-B07,2024-04-20,379.91,0.0,1
QU-002488,STR-B07,2024-04-21,425.0,51.0,9
QU-002489,STR-B07,2024-04-21,415.07,49.81,4
QU-002490,STR-B07,2024-04-21,350.17,0.0,10
QU-002491,STR-B07,2024-04-21,243.95,0.0,7
QU-002492,STR-B07,2024-04-21,372.38,0.0,3
QU-002493,STR-B07,2024-04-22,458.1,0.0,8
QU-002494,STR-B07,2024-04-22,104.46,0.0,5
QU-002495,STR-B07,2024-04-23,462.21,0.0,9
QU-002496,STR-B07,2024-04-23,466.82,0.0,10
QU-002497,STR-B07,2024-04-23,374.47,0.0,2
QU-002498,STR-B07,2024-04-23,496.29,39.7,7
QU-002499,STR-B07,2024-04-23,422.18,50.66,3
QU-002500,STR-B07,2024-04-24,116.85,0.0,9
QU-002501,STR-B07,2024-04-24,322.27,0.0,9
QU-002502,STR-B07,2024-04-24,283.82,0.0,9
QU-002503,STR-B07,2024-04-24,190.34,0.0,4
QU-002504,STR-B07,2024-04-24,100.6,12.07,10
QU-002505,STR-B07,2024-04-25,476.39,0.0,9
QU-002506,STR-B07,2024-04-25,226.71,0.0,3
QU-002507,STR-B07,2024-04-25,435.34,0.0,3
QU-002508,STR-B07,2024-04-25,354.57,0.0,9
QU-002509,STR-B07,2024-04-25,418.8,0.0,7
QU-002510,STR-B07,2024-04-26,392.12,47.05,9
QU-002511,STR-B07,2024-04-26,363.6,0.0,9
QU-002512,STR-B07,2024-04-26,396.24,31.7,4
QU-002513,STR-B07,2024-04-26,472.0,0.0,3
QU-002514,STR-B07,2024-04-26,299.69,0.0,8
QU-002515,STR-B07,2024-04-26,436.24,0.0,2
QU-002516,STR-B07,2024-04-26,240.91,28.91,8
QU-002517,STR-B07,2024-04-27,296.58,35.59,2
QU-002518,STR-B07,2024-04-27,236.79,18.94,2
QU-002519,STR-B07,2024-04-27,450.73,36.06,3
QU-002520,STR-B07,2024-04-27,117.94,9.44,4
QU-002521,STR-B07,2024-04-27,252.58,20.21,2
QU-002522,STR-B07,2024-04-28,409.08,32.73,4
QU-002523,STR-B07,2024-04-28,117.11,0.0,4
QU-002524,STR-B07,2024-04-28,479.5,57.54,2
QU-002525,STR-B07,2024-04-28,261.05,20.88,2
QU-002526,STR-B07,2024-04-28,272.41,0.0,7
QU-002527,STR-B07,2024-04-29,296.19,23.7,3
QU-002528,STR-B07,2024-04-29,492.36,0.0,9
QU-002529,STR-B07,2024-04-29,149.6,0.0,8
QU-002530,STR-B07,2024-04-29,334.88,0.0,3
QU-002531,STR-B07,2024-04-29,200.78,16.06,9
QU-002532,STR-B07,2024-04-30,279.18,22.33,2
QU-002533,STR-B07,2024-04-30,258.74,20.7,2
QU-002534,STR-B07,2024-04-30,364.28,43.71,10
QU-002535,STR-B07,2024-04-30,244.5,29.34,3
QU-002536,STR-B07,2024-04-30,233.61,28.03,6
QU-002537,STR-B07,2024-05-01,172.68,0.0,3
QU-002538,STR-B07,2024-05-01,346.99,0.0,1
QU-002539,STR-B07,2024-05-01,427.61,0.0,5
QU-002540,STR-B07,2024-05-02,185.76,14.86,4
QU-002541,STR-B07,2024-05-02,197.99,0.0,3
QU-002542,STR-B07,2024-05-03,295.68,0.0,2
QU-002543,STR-B07,2024-05-03,238.72,0.0,9
QU-002544,STR-B07,2024-05-03,516.51,0.0,2
QU-002545,STR-B07,2024-05-03,329.67,39.56,6
QU-002546,STR-B07,2024-05-03,126.23,0.0,10
QU-002547,STR-B07,2024-05-03,506.22,40.5,1
QU-002548,STR-B07,2024-05-04,286.17,22.89,10
QU-002549,STR-B07,2024-05-04,174.89,0.0,4
QU-002550,STR-B07,2024-05-04,131.79,10.54,5
QU-002551,STR-B07,2024-05-04,224.47,26.94,4
QU-002552,STR-B07,2024-05-04,173.06,0.0,3
QU-002553,STR-B07,2024-05-04,239.98,0.0,4
QU-002554,STR-B07,2024-05-04,503.23,0.0,4
QU-002555,STR-B07,2024-05-05,440.6,0.0,1
QU-002556,STR-B07,2024-05-05,133.1,0.0,5
QU-002557,STR-B07,2024-05-05,390.19,31.22,6
QU-002558,STR-B07,2024-05-05,420.78,50.49,2
QU-002559,STR-B07,2024-05-05,215.66,25.88,10
QU-002560,STR-B07,2024-05-06,455.1,36.41,8
QU-002561,STR-B07,2024-05-06,108.18,0.0,8
QU-002562,STR-B07,2024-05-06,90.8,7.26,9
QU-002563,STR-B07,2024-05-06,372.92,0.0,6
QU-002564,STR-B07,2024-05-07,170.24,0.0,5
QU-002565,STR-B07,2024-05-07,434.69,0.0,6
QU-002566,STR-B07,2024-05-07,221.84,17.75,4
QU-002567,STR-B07,2024-05-08,466.16,55.94,9
QU-002568,STR-B07,2024-05-08,311.72,0.0,7
QU-002569,STR-B07,2024-05-08,305.24,0.0,7
QU-002570,STR-B07,2024-05-08,362.06,0.0,5
QU-002571,STR-B07,2024-05-08,399.32,47.92,9
QU-002572,STR-B07,2024-05-09,103.05,8.24,4
QU-002573,STR-B07,2024-05-09,413.18,33.05,8
QU-002574,STR-B07,2024-05-10,332.75,0.0,7
QU-002575,STR-B07,2024-05-10,442.89,0.0,5
QU-002576,STR-B07,2024-05-10,150.46,18.06,5
QU-002577,STR-B07,2024-05-10,153.13,18.38,3
QU-002578,STR-B07,2024-05-10,415.23,0.0,10
QU-002579,STR-B07,2024-05-11,204.53,0.0,4
QU-002580,STR-B07,2024-05-11,366.19,0.0,1
QU-002581,STR-B07,2024-05-11,275.27,22.02,9
QU-002582,STR-B07,2024-05-11,476.86,0.0,10
QU-002583,STR-B07,2024-05-11,338.98,0.0,9
QU-002584,STR-B07,2024-05-12,147.79,0.0,2
QU-002585,STR-B07,2024-05-12,149.51,0.0,4
QU-002586,STR-B07,2024-05-12,309.99,37.2,10
QU-002587,STR-B07,2024-05-12,307.27,36.87,10
QU-002588,STR-B07,2024-05-12,468.54,0.0,2
QU-002589,STR-B07,2024-05-12,248.7,0.0,6
QU-002590,STR-B07,2024-05-12,357.32,0.0,8
QU-002591,STR-B07,2024-05-13,123.81,14.86,1
QU-002592,STR-B07,2024-05-13,400.94,32.08,9
QU-002593,STR-B07,2024-05-13,104.81,0.0,1
QU-002594,STR-B07,2024-05-13,223.45,0.0,1
QU-002595,STR-B07,2024-05-13,461.71,0.0,5
QU-002596,STR-B07,2024-05-14,313.95,0.0,4
QU-002597,STR-B07,2024-05-14,140.96,0.0,4
QU-002598,STR-B07,2024-05-14,484.59,38.77,1
QU-002599,STR-B07,2024-05-14,483.76,38.7,5
QU-002600,STR-B07,2024-05-14,174.29,0.0,2
QU-002601,STR-B07,2024-05-15,481.31,0.0,5
QU-002602,STR-B07,2024-05-15,336.96,40.44,10
QU-002603,STR-B07,2024-05-16,338.51,27.08,10
QU-002604,STR-B07,2024-05-16,406.22,0.0,10
QU-002605,STR-B07,2024-05-16,252.94,30.35,1
QU-002606,STR-B07,2024-05-17,191.03,0.0,2
QU-002607,STR-B07,2024-05-17,300.75,24.06,6
QU-002608,STR-B07,2024-05-17,500.33,60.04,3
QU-002609,STR-B07,2024-05-17,97.77,0.0,10
QU-002610,STR-B07,2024-05-18,323.07,0.0,7
QU-002611,STR-B07,2024-05-18,100.78,12.09,1
QU-002612,STR-B07,2024-05-18,472.64,0.0,7
QU-002613,STR-B07,2024-05-18,444.53,0.0,2
QU-002614,STR-B07,2024-05-18,415.22,0.0,4
QU-002615,STR-B07,2024-05-18,515.71,41.26,1
QU-002616,STR-B07,2024-05-19,215.56,25.87,5
QU-002617,STR-B07,2024-05-19,246.49,0.0,5
QU-002618,STR-B07,2024-05-19,474.79,37.98,4
QU-002619,STR-B07,2024-05-19,144.22,0.0,10
QU-002620,STR-B07,2024-05-19,268.04,0.0,6
QU-002621,STR-B07,2024-05-19,174.47,0.0,1
QU-002622,STR-B07,2024-05-19,244.29,0.0,6
QU-002623,STR-B07,2024-05-20,410.36,0.0,9
QU-002624,STR-B07,2024-05-20,325.12,39.01,9
QU-002625,STR-B07,2024-05-20,97.5,0.0,10
QU-002626,STR-B07,2024-05-20,303.05,0.0,7
QU-002627,STR-B07,2024-05-20,208.8,0.0,6
QU-002628,STR-B07,2024-05-21,512.08,0.0,7
QU-002629,STR-B07,2024-05-21,335.17,0.0,3
QU-002630,STR-B07,2024-05-21,398.52,0.0,6
QU-002631,STR-B07,2024-05-21,473.67,37.89,5
QU-002632,STR-B07,2024-05-22,124.64,14.96,4
QU-002633,STR-B07,2024-05-22,248.93,29.87,2
QU-002634,STR-B07,2024-05-23,190.81,22.9,2
QU-002635,STR-B07,2024-05-23,388.25,31.06,8
QU-002636,STR-B07,2024-05-24,385.51,46.26,6
QU-002637,STR-B07,2024-05-24,156.72,18.81,6
QU-002638,STR-B07,2024-05-24,380.87,30.47,9
QU-002639,STR-B07,2024-05-24,466.39,0.0,5
QU-002640,STR-B07,2024-05-24,388.87,0.0,10
QU-002641,STR-B07,2024-05-24,201.98,24.24,1
QU-002642,STR-B07,2024-05-24,104.07,12.49,9
QU-002643,STR-B07,2024-05-25,230.42,27.65,6
QU-002644,STR-B07,2024-05-25,298.15,0.0,10
QU-002645,STR-B07,2024-05-25,397.47,47.7,1
QU-002646,STR-B07,2024-05-25,172.44,0.0,4
QU-002647,STR-B07,2024-05-25,284.44,0.0,2
QU-002648,STR-B07,2024-05-26,112.25,13.47,9
QU-002649,STR-B07,2024-05-26,266.09,0.0,9
QU-002650,STR-B07,2024-05-26,242.55,0.0,8
QU-002651,STR-B07,2024-05-26,198.36,15.87,9
QU-002652,STR-B07,2024-05-26,123.39,0.0,5
QU-002653,STR-B07,2024-05-27,400.81,0.0,2
QU-002654,STR-B07,2024-05-27,487.41,0.0,6
QU-002655,STR-B07,2024-05-28,409.76,49.17,2
QU-002656,STR-B07,2024-05-28,194.38,15.55,2
QU-002657,STR-B07,2024-05-29,467.82,0.0,1
QU-002658,STR-B07,2024-05-29,506.39,60.77,6
QU-002659,STR-B07,2024-05-29,220.9,0.0,3
QU-002660,STR-B07,2024-05-29,383.27,0.0,9
QU-002661,STR-B07,2024-05-29,487.85,0.0,10
QU-002662,STR-B07,2024-05-30,381.71,0.0,6
QU-002663,STR-B07,2024-05-30,230.54,0.0,10
QU-002664,STR-B07,2024-05-30,255.63,0.0,6
QU-002665,STR-B07,2024-05-30,275.49,0.0,5
QU-002666,STR-B07,2024-05-31,492.81,59.14,9
QU-002667,STR-B07,2024-05-31,281.54,0.0,1
QU-002668,STR-B07,2024-05-31,353.23,0.0,2
QU-002669,STR-B07,2024-05-31,233.33,28.0,5
QU-002670,STR-B07,2024-06-01,303.39,24.27,2
QU-002671,STR-B07,2024-06-01,137.59,0.0,9
QU-002672,STR-B07,2024-06-01,506.89,0.0,5
QU-002673,STR-B07,2024-06-01,412.56,0.0,10
QU-002674,STR-B07,2024-06-02,412.27,0.0,7
QU-002675,STR-B07,2024-06-02,439.75,0.0,2
QU-002676,STR-B07,2024-06-02,256.84,20.55,10
QU-002677,STR-B07,2024-06-02,218.39,0.0,1
QU-002678,STR-B07,2024-06-02,90.79,0.0,3
QU-002679,STR-B07,2024-06-02,395.13,0.0,1
QU-002680,STR-B07,2024-06-02,142.7,11.42,10
QU-002681,STR-B07,2024-06-03,235.02,0.0,7
QU-002682,STR-B07,2024-06-03,369.73,0.0,3
QU-002683,STR-B07,2024-06-03,185.2,0.0,7
QU-002684,STR-B07,2024-06-03,307.12,0.0,5
QU-002685,STR-B07,2024-06-03,193.56,0.0,7
QU-002686,STR-B07,2024-06-04,165.34,19.84,1
QU-002687,STR-B07,2024-06-04,412.49,0.0,10
QU-002688,STR-B07,2024-06-04,366.55,0.0,4
QU-002689,STR-B07,2024-06-05,237.38,28.49,6
QU-002690,STR-B07,2024-06-05,93.19,0.0,3
QU-002691,STR-B07,2024-06-06,277.48,0.0,7
QU-002692,STR-B07,2024-06-06,155.53,12.44,8
QU-002693,STR-B07,2024-06-07,126.89,15.23,8
QU-002694,STR-B07,2024-06-07,169.56,0.0,2
QU-002695,STR-B07,2024-06-07,499.97,0.0,10
QU-002696,STR-B07,2024-06-07,124.21,0.0,8
QU-002697,STR-B07,2024-06-07,479.22,57.51,9
QU-002698,STR-B07,2024-06-08,250.44,0.0,2
QU-002699,STR-B07,2024-06-08,327.28,39.27,6
QU-002700,STR-B07,2024-06-08,398.82,0.0,3
QU-002701,STR-B07,2024-06-08,357.76,0.0,4
QU-002702,STR-B07,2024-06-09,150.44,0.0,8
QU-002703,STR-B07,2024-06-09,175.25,21.03,5
QU-002704,STR-B07,2024-06-09,150.87,18.1,8
QU-002705,STR-B07,2024-06-09,488.26,0.0,10
QU-002706,STR-B07,2024-06-09,319.94,0.0,1
QU-002707,STR-B07,2024-06-09,473.18,56.78,2
QU-002708,STR-B07,2024-06-10,515.26,41.22,6
QU-002709,STR-B07,2024-06-10,423.22,0.0,5
QU-002710,STR-B07,2024-06-10,152.61,0.0,6
QU-002711,STR-B07,2024-06-10,451.63,54.2,2
QU-002712,STR-B07,2024-06-10,514.64,0.0,2
QU-002713,STR-B07,2024-06-11,246.05,19.68,3
QU-002714,STR-B07,2024-06-11,400.32,0.0,1
QU-002715,STR-B07,2024-06-11,184.03,0.0,5
QU-002716,STR-B07,2024-06-11,455.44,0.0,1
QU-002717,STR-B07,2024-06-12,139.69,0.0,2
QU-002718,STR-B07,2024-06-12,211.13,0.0,5
QU-002719,STR-B07,2024-06-13,125.97,0.0,8
QU-002720,STR-B07,2024-06-13,366.14,43.94,1
QU-002721,STR-B07,2024-06-13,504.75,0.0,6
QU-002722,STR-B07,2024-06-14,407.76,32.62,8
QU-002723,STR-B07,2024-06-14,100.12,0.0,7
QU-002724,STR-B07,2024-06-14,112.82,0.0,10
QU-002725,STR-B07,2024-06-14,290.54,34.86,8
QU-002726,STR-B07,2024-06-14,353.41,42.41,8
QU-002727,STR-B07,2024-06-15,241.16,28.94,7
QU-002728,STR-B07,2024-06-15,368.63,0.0,2
QU-002729,STR-B07,2024-06-15,117.36,0.0,1
QU-002730,STR-B07,2024-06-15,457.24,36.58,5
QU-002731,STR-B07,2024-06-15,355.79,28.46,8
QU-002732,STR-B07,2024-06-16,391.25,31.3,4
QU-002733,STR-B07,2024-06-16,183.64,14.69,9
QU-002734,STR-B07,2024-06-16,101.3,0.0,8
QU-002735,STR-B07,2024-06-16,138.67,0.0,10
QU-002736,STR-B07,2024-06-16,461.34,36.91,6
QU-002737,STR-B07,2024-06-17,373.01,0.0,3
QU-002738,STR-B07,2024-06-17,145.1,0.0,2
QU-002739,STR-B07,2024-06-18,470.27,37.62,1
QU-002740,STR-B07,2024-06-18,404.86,0.0,3
QU-002741,STR-B07,2024-06-18,501.18,0.0,10
QU-002742,STR-B07,2024-06-19,191.25,0.0,4
QU-002743,STR-B07,2024-06-19,418.5,0.0,5
QU-002744,STR-B07,2024-06-19,189.89,0.0,7
QU-002745,STR-B07,2024-06-20,275.49,22.04,10
QU-002746,STR-B07,2024-06-20,468.27,37.46,5
QU-002747,STR-B07,2024-06-21,481.82,38.55,10
QU-002748,STR-B07,2024-06-21,299.22,23.94,2
QU-002749,STR-B07,2024-06-21,138.16,16.58,10
QU-002750,STR-B07,2024-06-21,232.12,0.0,2
QU-002751,STR-B07,2024-06-21,140.61,11.25,9
QU-002752,STR-B07,2024-06-21,478.13,0.0,4
QU-002753,STR-B07,2024-06-22,482.81,38.62,2
QU-002754,STR-B07,2024-06-22,228.45,0.0,9
QU-002755,STR-B07,2024-06-22,262.28,0.0,7
QU-002756,STR-B07,2024-06-22,219.61,0.0,7
QU-002757,STR-B07,2024-06-23,401.28,0.0,6
QU-002758,STR-B07,2024-06-23,432.71,51.93,5
QU-002759,STR-B07,2024-06-23,395.84,47.5,4
QU-002760,STR-B07,2024-06-23,281.77,0.0,8
QU-002761,STR-B07,2024-06-23,368.19,29.46,6
QU-002762,STR-B07,2024-06-24,313.24,0.0,6
QU-002763,STR-B07,2024-06-24,367.84,29.43,2
QU-002764,STR-B07,2024-06-25,472.26,37.78,9
QU-002765,STR-B07,2024-06-25,201.01,0.0,5
QU-002766,STR-B07,2024-06-26,115.99,9.28,5
QU-002767,STR-B07,2024-06-26,422.76,50.73,5
QU-002768,STR-B07,2024-06-27,208.76,0.0,8
QU-002769,STR-B07,2024-06-27,351.2,0.0,7
QU-002770,STR-B07,2024-06-27,257.58,0.0,5
QU-002771,STR-B07,2024-06-28,321.66,25.73,8
QU-002772,STR-B07,2024-06-28,140.19,16.82,9
QU-002773,STR-B07,2024-06-28,122.69,0.0,9
QU-002774,STR-B07,2024-06-28,162.58,13.01,8
QU-002775,STR-B07,2024-06-28,367.19,0.0,8
QU-002776,STR-B07,2024-06-28,289.37,34.72,7
QU-002777,STR-B07,2024-06-29,508.13,0.0,6
QU-002778,STR-B07,2024-06-29,391.11,31.29,4
QU-002779,STR-B07,2024-06-29,387.39,0.0,2
QU-002780,STR-B07,2024-06-29,365.45,43.85,2
QU-002781,STR-B07,2024-06-29,226.59,18.13,6
QU-002782,STR-B07,2024-06-29,457.63,0.0,4
QU-002783,STR-B07,2024-06-29,430.19,0.0,6
QU-002784,STR-B07,2024-06-30,374.61,44.95,8
QU-002785,STR-B07,2024-06-30,363.81,0.0,8
QU-002786,STR-B07,2024-06-30,348.49,0.0,8
QU-002787,STR-B07,2024-06-30,474.18,0.0,5
QU-002788,STR-B07,2024-06-30,361.29,0.0,6
QU-002789,STR-B07,2024-06-30,506.55,0.0,1
QU-002790,STR-B08,2024-04-01,298.52,0.0,5
QU-002791,STR-B08,2024-04-01,134.86,10.79,3
QU-002792,STR-B08,2024-04-02,342.73,0.0,3
QU-002793,STR-B08,2024-04-02,337.12,40.45,6
QU-002794,STR-B08,2024-04-02,254.22,0.0,5
QU-002795,STR-B08,2024-04-02,112.47,0.0,6
QU-002796,STR-B08,2024-04-03,230.4,0.0,8
QU-002797,STR-B08,2024-04-03,291.73,35.01,6
QU-002798,STR-B08,2024-04-03,275.36,0.0,7
QU-002799,STR-B08,2024-04-04,482.39,0.0,4
QU-002800,STR-B08,2024-04-04,278.24,0.0,9
QU-002801,STR-B08,2024-04-04,410.1,0.0,1
QU-002802,STR-B08,2024-04-04,169.48,0.0,5
QU-002803,STR-B08,2024-04-05,91.52,0.0,10
QU-002804,STR-B08,2024-04-05,264.5,21.16,3
QU-002805,STR-B08,2024-04-05,251.68,0.0,1
QU-002806,STR-B08,2024-04-05,500.2,0.0,5
QU-002807,STR-B08,2024-04-06,270.33,32.44,7
QU-002808,STR-B08,2024-04-06,284.11,0.0,8
QU-002809,STR-B08,2024-04-06,163.2,0.0,1
QU-002810,STR-B08,2024-04-06,336.64,0.0,2
QU-002811,STR-B08,2024-04-06,405.95,0.0,7
QU-002812,STR-B08,2024-04-06,399.89,47.99,4
QU-002813,STR-B08,2024-04-06,429.36,0.0,6
QU-002814,STR-B08,2024-04-07,271.66,0.0,1
QU-002815,STR-B08,2024-04-07,260.69,31.28,7
QU-002816,STR-B08,2024-04-07,481.47,0.0,6
QU-002817,STR-B08,2024-04-07,483.57,58.03,5
QU-002818,STR-B08,2024-04-08,377.86,0.0,4
QU-002819,STR-B08,2024-04-08,260.68,31.28,5
QU-002820,STR-B08,2024-04-08,121.04,0.0,1
QU-002821,STR-B08,2024-04-08,431.75,0.0,1
QU-002822,STR-B08,2024-04-09,301.42,0.0,5
QU-002823,STR-B08,2024-04-09,115.14,9.21,3
QU-002824,STR-B08,2024-04-09,195.33,0.0,2
QU-002825,STR-B08,2024-04-09,449.7,0.0,8
QU-002826,STR-B08,2024-04-09,225.47,27.06,7
QU-002827,STR-B08,2024-04-10,343.8,0.0,10
QU-002828,STR-B08,2024-04-10,265.33,0.0,9
QU-002829,STR-B08,2024-04-10,275.08,0.0,2
QU-002830,STR-B08,2024-04-10,498.21,0.0,5
QU-002831,STR-B08,2024-04-10,476.49,0.0,1
QU-002832,STR-B08,2024-04-11,445.53,0.0,4
QU-002833,STR-B08,2024-04-11,123.83,0.0,8
QU-002834,STR-B08,2024-04-11,286.69,0.0,3
QU-002835,STR-B08,2024-04-11,331.38,0.0,10
QU-002836,STR-B08,2024-04-11,490.41,58.85,6
QU-002837,STR-B08,2024-04-12,405.57,32.45,5
QU-002838,STR-B08,2024-04-12,160.69,12.86,1
QU-002839,STR-B08,2024-04-12,125.28,10.02,8
QU-002840,STR-B08,2024-04-12,377.1,45.25,8
QU-002841,STR-B08,2024-04-12,500.83,60.1,9
QU-002842,STR-B08,2024-04-13,140.78,0.0,4
QU-002843,STR-B08,2024-04-13,104.23,0.0,3
QU-002844,STR-B08,2024-04-13,385.43,46.25,3
QU-002845,STR-B08,2024-04-13,496.34,59.56,4
QU-002846,STR-B08,2024-04-14,487.25,0.0,3
QU-002847,STR-B08,2024-04-14,180.46,14.44,6
QU-002848,STR-B08,2024-04-14,109.02,0.0,9
QU-002849,STR-B08,2024-04-14,434.81,34.78,4
QU-002850,STR-B08,2024-04-14,360.55,0.0,5
QU-002851,STR-B08,2024-04-14,326.61,39.19,7
QU-002852,STR-B08,2024-04-15,266.2,0.0,2
QU-002853,STR-B08,2024-04-15,488.29,0.0,7
QU-002854,STR-B08,2024-04-15,135.08,0.0,6
QU-002855,STR-B08,2024-04-15,361.33,0.0,8
QU-002856,STR-B08,2024-04-16,174.45,20.93,10
QU-002857,STR-B08,2024-04-16,291.6,0.0,2
QU-002858,STR-B08,2024-04-16,471.81,0.0,7
QU-002859,STR-B08,2024-04-17,408.74,49.05,1
QU-002860,STR-B08,2024-04-17,224.1,17.93,2
QU-002861,STR-B08,2024-04-18,153.99,18.48,7
QU-002862,STR-B08,2024-04-18,374.66,0.0,5
QU-002863,STR-B08,2024-04-19,125.49,0.0,5
QU-002864,STR-B08,2024-04-19,175.32,14.03,1
QU-002865,STR-B08,2024-04-19,161.79,12.94,8
QU-002866,STR-B08,2024-04-19,487.59,0.0,6
QU-002867,STR-B08,2024-04-19,94.56,0.0,7
QU-002868,STR-B08,2024-04-19,424.76,0.0,4
QU-002869,STR-B08,2024-04-20,441.53,0.0,7
QU-002870,STR-B08,2024-04-20,377.05,0.0,7
QU-002871,STR-B08,2024-04-20,94.13,11.3,6
QU-002872,STR-B08,2024-04-20,465.1,0.0,10
QU-002873,STR-B08,2024-04-20,345.06,27.6,6
QU-002874,STR-B08,2024-04-20,413.67,0.0,3
QU-002875,STR-B08,2024-04-20,460.43,36.83,8
QU-002876,STR-B08,2024-04-21,417.02,0.0,8
QU-002877,STR-B08,2024-04-21,308.73,0.0,3
QU-002878,STR-B08,2024-04-21,239.49,0.0,8
QU-002879,STR-B08,2024-04-21,166.77,20.01,2
QU-002880,STR-B08,2024-04-22,346.65,0.0,3
QU-002881,STR-B08,2024-04-22,146.22,17.55,3
QU-002882,STR-B08,2024-04-22,487.34,0.0,9
QU-002883,STR-B08,2024-04-22,200.62,24.07,8
QU-002884,STR-B08,2024-04-22,232.05,18.56,7
QU-002885,STR-B08,2024-04-23,300.68,0.0,8
