entry_id,location_code,account_code,account_name,posting_date,amount
GL-002383,LOC-14,5100,Food COGS,2024-04-09,-261.62
GL-002384,LOC-14,6000,Labor - Hourly,2024-04-09,-214.93
GL-002385,LOC-14,5100,Food COGS,2024-04-10,-510.94
GL-002386,LOC-14,6000,Labor - Hourly,2024-04-10,-450.38
GL-002387,LOC-14,5100,Food COGS,2024-04-11,-643.65
GL-002388,LOC-14,6000,Labor - Hourly,2024-04-11,-468.88
GL-002389,LOC-14,5100,Food COGS,2024-04-12,-837.29
GL-002390,LOC-14,6000,Labor - Hourly,2024-04-12,-700.79
GL-002391,LOC-14,5100,Food COGS,2024-04-13,-506.92
GL-002392,LOC-14,6000,Labor - Hourly,2024-04-13,-438.76
GL-002393,LOC-14,5100,Food COGS,2024-04-14,-737.99
GL-002394,LOC-14,6000,Labor - Hourly,2024-04-14,-694.61
GL-002395,LOC-14,5100,Food COGS,2024-04-15,-635.08
GL-002396,LOC-14,6000,Labor - Hourly,2024-04-15,-532.77
GL-002397,LOC-14,5100,Food COGS,2024-04-16,-553.44
GL-002398,LOC-14,6000,Labor - Hourly,2024-04-16,-501.34
GL-002399,LOC-14,5100,Food COGS,2024-04-17,-610.2
GL-002400,LOC-14,6000,Labor - Hourly,2024-04-17,-545.85
GL-002401,LOC-14,5100,Food COGS,2024-04-18,-400.82
GL-002402,LOC-14,6000,Labor - Hourly,2024-04-18,-328.29
GL-002403,LOC-14,5100,Food COGS,2024-04-19,-930.9
GL-002404,LOC-14,6000,Labor - Hourly,2024-04-19,-866.46
GL-002405,LOC-14,5100,Food COGS,2024-04-20,-863.55
GL-002406,LOC-14,6000,Labor - Hourly,2024-04-20,-675.77
GL-002407,LOC-14,5100,Food COGS,2024-04-21,-795.34
GL-002408,LOC-14,6000,Labor - Hourly,2024-04-21,-694.53
GL-002409,LOC-14,5100,Food COGS,2024-04-22,-515.34
GL-002410,LOC-14,6000,Labor - Hourly,2024-04-22,-421.49
GL-002411,LOC-14,5100,Food COGS,2024-04-23,-604.03
GL-002412,LOC-14,6000,Labor - Hourly,2024-04-23,-474.99
GL-002413,LOC-14,5100,Food COGS,2024-04-24,-615.2
GL-002414,LOC-14,6000,Labor - Hourly,2024-04-24,-520.65
GL-002415,LOC-14,5100,Food COGS,2024-04-25,-591.07
GL-002416,LOC-14,6000,Labor - Hourly,2024-04-25,-569.37
GL-002417,LOC-14,5100,Food COGS,2024-04-26,-716.06
GL-002418,LOC-14,6000,Labor - Hourly,2024-04-26,-640.88
GL-002419,LOC-14,5100,Food COGS,2024-04-27,-1009.53
GL-002420,LOC-14,6000,Labor - Hourly,2024-04-27,-874.42
GL-002421,LOC-14,5100,Food COGS,2024-04-28,-584.71
GL-002422,LOC-14,6000,Labor - Hourly,2024-04-28,-518.29
GL-002423,LOC-14,5100,Food COGS,2024-04-29,-353.28
GL-002424,LOC-14,6000,Labor - Hourly,2024-04-29,-265.09
GL-002425,LOC-14,5100,Food COGS,2024-04-30,-380.5
GL-002426,LOC-14,6000,Labor - Hourly,2024-04-30,-367.02
GL-002427,LOC-14,5100,Food COGS,2024-05-01,-520.53
GL-002428,LOC-14,6000,Labor - Hourly,2024-05-01,-471.87
GL-002429,LOC-14,5100,Food COGS,2024-05-02,-334.25
GL-002430,LOC-14,6000,Labor - Hourly,2024-05-02,-284.59
GL-002431,LOC-14,5100,Food COGS,2024-05-03,-869.04
GL-002432,LOC-14,6000,Labor - Hourly,2024-05-03,-825.9
GL-002433,LOC-14,5100,Food COGS,2024-05-04,-771.06
GL-002434,LOC-14,6000,Labor - Hourly,2024-05-04,-701.64
GL-002435,LOC-14,5100,Food COGS,2024-05-05,-1056.37
GL-002436,LOC-14,6000,Labor - Hourly,2024-05-05,-956.28
GL-002437,LOC-14,5100,Food COGS,2024-05-06,-872.39
GL-002438,LOC-14,6000,Labor - Hourly,2024-05-06,-709.07
GL-002439,LOC-14,5100,Food COGS,2024-05-07,-686.1
GL-002440,LOC-14,6000,Labor - Hourly,2024-05-07,-587.36
GL-002441,LOC-14,5100,Food COGS,2024-05-08,-422.78
GL-002442,LOC-14,6000,Labor - Hourly,2024-05-08,-342.74
GL-002443,LOC-14,5100,Food COGS,2024-05-09,-305.15
GL-002444,LOC-14,6000,Labor - Hourly,2024-05-09,-315.17
GL-002445,LOC-14,5100,Food COGS,2024-05-10,-816.37
GL-002446,LOC-14,6000,Labor - Hourly,2024-05-10,-751.82
GL-002447,LOC-14,5100,Food COGS,2024-05-11,-973.17
GL-002448,LOC-14,6000,Labor - Hourly,2024-05-11,-966.6
GL-002449,LOC-14,5100,Food COGS,2024-05-12,-576.18
GL-002450,LOC-14,6000,Labor - Hourly,2024-05-12,-559.33
GL-002451,LOC-14,5100,Food COGS,2024-05-13,-817.88
GL-002452,LOC-14,6000,Labor - Hourly,2024-05-13,-708.56
GL-002453,LOC-14,5100,Food COGS,2024-05-14,-872.49
GL-002454,LOC-14,6000,Labor - Hourly,2024-05-14,-717.27
GL-002455,LOC-14,5100,Food COGS,2024-05-15,-356.45
GL-002456,LOC-14,6000,Labor - Hourly,2024-05-15,-277.72
GL-002457,LOC-14,5100,Food COGS,2024-05-16,-411.4
GL-002458,LOC-14,6000,Labor - Hourly,2024-05-16,-337.31
GL-002459,LOC-14,5100,Food COGS,2024-05-17,-773.58
GL-002460,LOC-14,6000,Labor - Hourly,2024-05-17,-670.05
GL-002461,LOC-14,5100,Food COGS,2024-05-18,-834.02
GL-002462,LOC-14,6000,Labor - Hourly,2024-05-18,-752.44
GL-002463,LOC-14,5100,Food COGS,2024-05-19,-539.95
GL-002464,LOC-14,6000,Labor - Hourly,2024-05-19,-433.55
GL-002465,LOC-14,5100,Food COGS,2024-05-20,-532.86
GL-002466,LOC-14,6000,Labor - Hourly,2024-05-20,-427.09
GL-002467,LOC-14,5100,Food COGS,2024-05-21,-444.66
GL-002468,LOC-14,6000,Labor - Hourly,2024-05-21,-378.61
GL-002469,LOC-14,5100,Food COGS,2024-05-22,-343.29
GL-002470,LOC-14,6000,Labor - Hourly,2024-05-22,-274.5
GL-002471,LOC-14,5100,Food COGS,2024-05-23,-422.25
GL-002472,LOC-14,6000,Labor - Hourly,2024-05-23,-376.54
GL-002473,LOC-14,5100,Food COGS,2024-05-24,-1003.33
GL-002474,LOC-14,6000,Labor - Hourly,2024-05-24,-935.74
GL-002475,LOC-14,5100,Food COGS,2024-05-25,-636.22
GL-002476,LOC-14,6000,Labor - Hourly,2024-05-25,-575.68
GL-002477,LOC-14,5100,Food COGS,2024-05-26,-829.64
GL-002478,LOC-14,6000,Labor - Hourly,2024-05-26,-661.83
GL-002479,LOC-14,5100,Food COGS,2024-05-27,-359.08
GL-002480,LOC-14,6000,Labor - Hourly,2024-05-27,-349.41
GL-002481,LOC-14,5100,Food COGS,2024-05-28,-537.89
GL-002482,LOC-14,6000,Labor - Hourly,2024-05-28,-442.37
GL-002483,LOC-14,5100,Food COGS,2024-05-29,-332.44
GL-002484,LOC-14,6000,Labor - Hourly,2024-05-29,-312.1
GL-002485,LOC-14,5100,Food COGS,2024-05-30,-540.11
GL-002486,LOC-14,6000,Labor - Hourly,2024-05-30,-427.59
GL-002487,LOC-14,5100,Food COGS,2024-05-31,-1135.19
GL-002488,LOC-14,6000,Labor - Hourly,2024-05-31,-807.43
GL-002489,LOC-14,5100,Food COGS,2024-06-01,-1201.01
GL-002490,LOC-14,6000,Labor - Hourly,2024-06-01,-1038.38
GL-002491,LOC-14,5100,Food COGS,2024-06-02,-651.47
GL-002492,LOC-14,6000,Labor - Hourly,2024-06-02,-560.2
GL-002493,LOC-14,5100,Food COGS,2024-06-03,-298.91
GL-002494,LOC-14,6000,Labor - Hourly,2024-06-03,-296.27
GL-002495,LOC-14,5100,Food COGS,2024-06-04,-734.18
GL-002496,LOC-14,6000,Labor - Hourly,2024-06-04,-781.16
GL-002497,LOC-14,5100,Food COGS,2024-06-05,-250.45
GL-002498,LOC-14,6000,Labor - Hourly,2024-06-05,-212.25
GL-002499,LOC-14,5100,Food COGS,2024-06-06,-306.82
GL-002500,LOC-14,6000,Labor - Hourly,2024-06-06,-261.77
GL-002501,LOC-14,5100,Food COGS,2024-06-07,-460.2
GL-002502,LOC-14,6000,Labor - Hourly,2024-06-07,-418.16
GL-002503,LOC-14,5100,Food COGS,2024-06-08,-750.17
GL-002504,LOC-14,6000,Labor - Hourly,2024-06-08,-736.34
GL-002505,LOC-14,5100,Food COGS,2024-06-09,-715.31
GL-002506,LOC-14,6000,Labor - Hourly,2024-06-09,-712.37
GL-002507,LOC-14,5100,Food COGS,2024-06-10,-601.38
GL-002508,LOC-14,6000,Labor - Hourly,2024-06-10,-447.41
GL-002509,LOC-14,5100,Food COGS,2024-06-11,-394.11
GL-002510,LOC-14,6000,Labor - Hourly,2024-06-11,-312.94
GL-002511,LOC-14,5100,Food COGS,2024-06-12,-870.36
GL-002512,LOC-14,6000,Labor - Hourly,2024-06-12,-753.75
GL-002513,LOC-14,5100,Food COGS,2024-06-13,-568.43
GL-002514,LOC-14,6000,Labor - Hourly,2024-06-13,-448.51
GL-002515,LOC-14,5100,Food COGS,2024-06-14,-1094.37
GL-002516,LOC-14,6000,Labor - Hourly,2024-06-14,-966.93
GL-002517,LOC-14,5100,Food COGS,2024-06-15,-955.38
GL-002518,LOC-14,6000,Labor - Hourly,2024-06-15,-948.66
GL-002519,LOC-14,5100,Food COGS,2024-06-16,-1058.78
GL-002520,LOC-14,6000,Labor - Hourly,2024-06-16,-930.46
GL-002521,LOC-14,5100,Food COGS,2024-06-17,-393.78
GL-002522,LOC-14,6000,Labor - Hourly,2024-06-17,-323.02
GL-002523,LOC-14,5100,Food COGS,2024-06-18,-464.09
GL-002524,LOC-14,6000,Labor - Hourly,2024-06-18,-430.67
GL-002525,LOC-14,5100,Food COGS,2024-06-19,-448.01
GL-002526,LOC-14,6000,Labor - Hourly,2024-06-19,-360.63
GL-002527,LOC-14,5100,Food COGS,2024-06-20,-563.78
GL-002528,LOC-14,6000,Labor - Hourly,2024-06-20,-455.52
GL-002529,LOC-14,5100,Food COGS,2024-06-21,-1066.59
GL-002530,LOC-14,6000,Labor - Hourly,2024-06-21,-975.68
GL-002531,LOC-14,5100,Food COGS,2024-06-22,-639.42
GL-002532,LOC-14,6000,Labor - Hourly,2024-06-22,-503.32
GL-002533,LOC-14,5100,Food COGS,2024-06-23,-1037.23
GL-002534,LOC-14,6000,Labor - Hourly,2024-06-23,-886.59
GL-002535,LOC-14,5100,Food COGS,2024-06-24,-323.13
GL-002536,LOC-14,6000,Labor - Hourly,2024-06-24,-288.47
GL-002537,LOC-14,5100,Food COGS,2024-06-25,-692.71
GL-002538,LOC-14,6000,Labor - Hourly,2024-06-25,-585.52
GL-002539,LOC-14,5100,Food COGS,2024-06-26,-471.54
GL-002540,LOC-14,6000,Labor - Hourly,2024-06-26,-360.61
GL-002541,LOC-14,5100,Food COGS,2024-06-27,-266.29
GL-002542,LOC-14,6000,Labor - Hourly,2024-06-27,-219.02
GL-002543,LOC-14,5100,Food COGS,2024-06-28,-718.69
GL-002544,LOC-14,6000,Labor - Hourly,2024-06-28,-646.09
GL-002545,LOC-14,5100,Food COGS,2024-06-29,-1248.53
GL-002546,LOC-14,6000,Labor - Hourly,2024-06-29,-1176.45
GL-002547,LOC-14,5100,Food COGS,2024-06-30,-591.42
GL-002548,LOC-14,6000,Labor - Hourly,2024-06-30,-457.92
GL-002549,LOC-15,5100,Food COGS,2024-04-01,-532.44
GL-002550,LOC-15,6000,Labor - Hourly,2024-04-01,-404.37
GL-002551,LOC-15,5100,Food COGS,2024-04-02,-546.74
GL-002552,LOC-15,6000,Labor - Hourly,2024-04-02,-466.04
GL-002553,LOC-15,5100,Food COGS,2024-04-03,-585.14
GL-002554,LOC-15,6000,Labor - Hourly,2024-04-03,-536.82
GL-002555,LOC-15,5100,Food COGS,2024-04-04,-292.54
GL-002556,LOC-15,6000,Labor - Hourly,2024-04-04,-255.88
GL-002557,LOC-15,5100,Food COGS,2024-04-05,-807.82
GL-002558,LOC-15,6000,Labor - Hourly,2024-04-05,-707.36
GL-002559,LOC-15,5100,Food COGS,2024-04-06,-882.16
GL-002560,LOC-15,6000,Labor - Hourly,2024-04-06,-775.03
GL-002561,LOC-15,5100,Food COGS,2024-04-07,-972.76
GL-002562,LOC-15,6000,Labor - Hourly,2024-04-07,-851.05
GL-002563,LOC-15,5100,Food COGS,2024-04-08,-590.31
GL-002564,LOC-15,6000,Labor - Hourly,2024-04-08,-430.34
GL-002565,LOC-15,5100,Food COGS,2024-04-09,-377.78
GL-002566,LOC-15,6000,Labor - Hourly,2024-04-09,-310.7
GL-002567,LOC-15,5100,Food COGS,2024-04-10,-810.36
GL-002568,LOC-15,6000,Labor - Hourly,2024-04-10,-652.06
GL-002569,LOC-15,5100,Food COGS,2024-04-11,-537.61
GL-002570,LOC-15,6000,Labor - Hourly,2024-04-11,-428.06
GL-002571,LOC-15,5100,Food COGS,2024-04-12,-562.49
GL-002572,LOC-15,6000,Labor - Hourly,2024-04-12,-525.86
GL-002573,LOC-15,5100,Food COGS,2024-04-13,-979.13
GL-002574,LOC-15,6000,Labor - Hourly,2024-04-13,-824.81
GL-002575,LOC-15,5100,Food COGS,2024-04-14,-800.16
GL-002576,LOC-15,6000,Labor - Hourly,2024-04-14,-635.28
GL-002577,LOC-15,5100,Food COGS,2024-04-15,-400.41
GL-002578,LOC-15,6000,Labor - Hourly,2024-04-15,-289.33
GL-002579,LOC-15,5100,Food COGS,2024-04-16,-331.19
GL-002580,LOC-15,6000,Labor - Hourly,2024-04-16,-330.25
GL-002581,LOC-15,5100,Food COGS,2024-04-17,-725.8
GL-002582,LOC-15,6000,Labor - Hourly,2024-04-17,-687.28
GL-002583,LOC-15,5100,Food COGS,2024-04-18,-551.22
GL-002584,LOC-15,6000,Labor - Hourly,2024-04-18,-456.59
GL-002585,LOC-15,5100,Food COGS,2024-04-19,-941.6
GL-002586,LOC-15,6000,Labor - Hourly,2024-04-19,-724.65
GL-002587,LOC-15,5100,Food COGS,2024-04-20,-586.5
GL-002588,LOC-15,6000,Labor - Hourly,2024-04-20,-590.59
GL-002589,LOC-15,5100,Food COGS,2024-04-21,-603.57
GL-002590,LOC-15,6000,Labor - Hourly,2024-04-21,-570.62
GL-002591,LOC-15,5100,Food COGS,2024-04-22,-691.97
GL-002592,LOC-15,6000,Labor - Hourly,2024-04-22,-566.22
GL-002593,LOC-15,5100,Food COGS,2024-04-23,-483.16
GL-002594,LOC-15,6000,Labor - Hourly,2024-04-23,-386.76
GL-002595,LOC-15,5100,Food COGS,2024-04-24,-448.67
GL-002596,LOC-15,6000,Labor - Hourly,2024-04-24,-428.67
GL-002597,LOC-15,5100,Food COGS,2024-04-25,-535.13
GL-002598,LOC-15,6000,Labor - Hourly,2024-04-25,-523.62
GL-002599,LOC-15,5100,Food COGS,2024-04-26,-1247.34
GL-002600,LOC-15,6000,Labor - Hourly,2024-04-26,-1093.43
GL-002601,LOC-15,5100,Food COGS,2024-04-27,-973.48
GL-002602,LOC-15,6000,Labor - Hourly,2024-04-27,-899.15
GL-002603,LOC-15,5100,Food COGS,2024-04-28,-1180.74
GL-002604,LOC-15,6000,Labor - Hourly,2024-04-28,-968.75
GL-002605,LOC-15,5100,Food COGS,2024-04-29,-498.81
GL-002606,LOC-15,6000,Labor - Hourly,2024-04-29,-439.95
GL-002607,LOC-15,5100,Food COGS,2024-04-30,-420.88
GL-002608,LOC-15,6000,Labor - Hourly,2024-04-30,-428.6
GL-002609,LOC-15,5100,Food COGS,2024-05-01,-841.57
GL-002610,LOC-15,6000,Labor - Hourly,2024-05-01,-781.24
GL-002611,LOC-15,5100,Food COGS,2024-05-02,-565.13
GL-002612,LOC-15,6000,Labor - Hourly,2024-05-02,-474.12
GL-002613,LOC-15,5100,Food COGS,2024-05-03,-517.93
GL-002614,LOC-15,6000,Labor - Hourly,2024-05-03,-533.31
GL-002615,LOC-15,5100,Food COGS,2024-05-04,-743.39
GL-002616,LOC-15,6000,Labor - Hourly,2024-05-04,-680.37
GL-002617,LOC-15,5100,Food COGS,2024-05-05,-580.58
GL-002618,LOC-15,6000,Labor - Hourly,2024-05-05,-499.2
GL-002619,LOC-15,5100,Food COGS,2024-05-06,-389.84
GL-002620,LOC-15,6000,Labor - Hourly,2024-05-06,-331.21
GL-002621,LOC-15,5100,Food COGS,2024-05-07,-351.11
GL-002622,LOC-15,6000,Labor - Hourly,2024-05-07,-326.13
GL-002623,LOC-15,5100,Food COGS,2024-05-08,-413.81
GL-002624,LOC-15,6000,Labor - Hourly,2024-05-08,-361.32
GL-002625,LOC-15,5100,Food COGS,2024-05-09,-504.29
GL-002626,LOC-15,6000,Labor - Hourly,2024-05-09,-472.16
GL-002627,LOC-15,5100,Food COGS,2024-05-10,-821.75
GL-002628,LOC-15,6000,Labor - Hourly,2024-05-10,-618.96
GL-002629,LOC-15,5100,Food COGS,2024-05-11,-954.74
GL-002630,LOC-15,6000,Labor - Hourly,2024-05-11,-827.92
GL-002631,LOC-15,5100,Food COGS,2024-05-12,-743.3
GL-002632,LOC-15,6000,Labor - Hourly,2024-05-12,-709.89
GL-002633,LOC-15,5100,Food COGS,2024-05-13,-104.45
GL-002634,LOC-15,6000,Labor - Hourly,2024-05-13,-102.65
GL-002635,LOC-15,5100,Food COGS,2024-05-14,-576.11
GL-002636,LOC-15,6000,Labor - Hourly,2024-05-14,-533.47
GL-002637,LOC-15,5100,Food COGS,2024-05-15,-434.92
GL-002638,LOC-15,6000,Labor - Hourly,2024-05-15,-382.46
GL-002639,LOC-15,5100,Food COGS,2024-05-16,-517.73
GL-002640,LOC-15,6000,Labor - Hourly,2024-05-16,-435.56
GL-002641,LOC-15,5100,Food COGS,2024-05-17,-832.21
GL-002642,LOC-15,6000,Labor - Hourly,2024-05-17,-740.63
GL-002643,LOC-15,5100,Food COGS,2024-05-18,-594.65
GL-002644,LOC-15,6000,Labor - Hourly,2024-05-18,-606.38
GL-002645,LOC-15,5100,Food COGS,2024-05-19,-559.68
GL-002646,LOC-15,6000,Labor - Hourly,2024-05-19,-480.91
GL-002647,LOC-15,5100,Food COGS,2024-05-20,-640.47
GL-002648,LOC-15,6000,Labor - Hourly,2024-05-20,-478.47
GL-002649,LOC-15,5100,Food COGS,2024-05-21,-645.7
GL-002650,LOC-15,6000,Labor - Hourly,2024-05-21,-513.6
GL-002651,LOC-15,5100,Food COGS,2024-05-22,-338.04
GL-002652,LOC-15,6000,Labor - Hourly,2024-05-22,-339.29
GL-002653,LOC-15,5100,Food COGS,2024-05-23,-567.48
GL-002654,LOC-15,6000,Labor - Hourly,2024-05-23,-501.99
GL-002655,LOC-15,5100,Food COGS,2024-05-24,-583.61
GL-002656,LOC-15,6000,Labor - Hourly,2024-05-24,-585.72
GL-002657,LOC-15,5100,Food COGS,2024-05-25,-617.75
GL-002658,LOC-15,6000,Labor - Hourly,2024-05-25,-542.09
GL-002659,LOC-15,5100,Food COGS,2024-05-26,-677.04
GL-002660,LOC-15,6000,Labor - Hourly,2024-05-26,-578.05
GL-002661,LOC-15,5100,Food COGS,2024-05-27,-449.13
GL-002662,LOC-15,6000,Labor - Hourly,2024-05-27,-360.29
GL-002663,LOC-15,5100,Food COGS,2024-05-28,-576.01
GL-002664,LOC-15,6000,Labor - Hourly,2024-05-28,-520.49
GL-002665,LOC-15,5100,Food COGS,2024-05-29,-654.15
GL-002666,LOC-15,6000,Labor - Hourly,2024-05-29,-568.32
GL-002667,LOC-15,5100,Food COGS,2024-05-30,-575.23
GL-002668,LOC-15,6000,Labor - Hourly,2024-05-30,-445.88
GL-002669,LOC-15,5100,Food COGS,2024-05-31,-729.4
GL-002670,LOC-15,6000,Labor - Hourly,2024-05-31,-663.29
GL-002671,LOC-15,5100,Food COGS,2024-06-01,-768.18
GL-002672,LOC-15,6000,Labor - Hourly,2024-06-01,-643.66
GL-002673,LOC-15,5100,Food COGS,2024-06-02,-1146.54
GL-002674,LOC-15,6000,Labor - Hourly,2024-06-02,-1062.58
GL-002675,LOC-15,5100,Food COGS,2024-06-03,-764.39
GL-002676,LOC-15,6000,Labor - Hourly,2024-06-03,-630.12
GL-002677,LOC-15,5100,Food COGS,2024-06-04,-192.74
GL-002678,LOC-15,6000,Labor - Hourly,2024-06-04,-190.47
GL-002679,LOC-15,5100,Food COGS,2024-06-05,-429.32
GL-002680,LOC-15,6000,Labor - Hourly,2024-06-05,-420.3
GL-002681,LOC-15,5100,Food COGS,2024-06-06,-248.58
GL-002682,LOC-15,6000,Labor - Hourly,2024-06-06,-222.79
GL-002683,LOC-15,5100,Food COGS,2024-06-07,-850.26
GL-002684,LOC-15,6000,Labor - Hourly,2024-06-07,-693.95
GL-002685,LOC-15,5100,Food COGS,2024-06-08,-1211.3
GL-002686,LOC-15,6000,Labor - Hourly,2024-06-08,-884.17
GL-002687,LOC-15,5100,Food COGS,2024-06-09,-793.92
GL-002688,LOC-15,6000,Labor - Hourly,2024-06-09,-679.76
GL-002689,LOC-15,5100,Food COGS,2024-06-10,-298.3
GL-002690,LOC-15,6000,Labor - Hourly,2024-06-10,-299.42
GL-002691,LOC-15,5100,Food COGS,2024-06-11,-574.57
GL-002692,LOC-15,6000,Labor - Hourly,2024-06-11,-450.47
GL-002693,LOC-15,5100,Food COGS,2024-06-12,-436.76
GL-002694,LOC-15,6000,Labor - Hourly,2024-06-12,-415.65
GL-002695,LOC-15,5100,Food COGS,2024-06-13,-724.23
GL-002696,LOC-15,6000,Labor - Hourly,2024-06-13,-594.9
GL-002697,LOC-15,5100,Food COGS,2024-06-14,-1213.47
GL-002698,LOC-15,6000,Labor - Hourly,2024-06-14,-906.0
GL-002699,LOC-15,5100,Food COGS,2024-06-15,-881.64
GL-002700,LOC-15,6000,Labor - Hourly,2024-06-15,-864.78
GL-002701,LOC-15,5100,Food COGS,2024-06-16,-334.49
GL-002702,LOC-15,6000,Labor - Hourly,2024-06-16,-310.65
GL-002703,LOC-15,5100,Food COGS,2024-06-17,-470.53
GL-002704,LOC-15,6000,Labor - Hourly,2024-06-17,-425.3
GL-002705,LOC-15,5100,Food COGS,2024-06-18,-620.61
GL-002706,LOC-15,6000,Labor - Hourly,2024-06-18,-480.46
GL-002707,LOC-15,5100,Food COGS,2024-06-19,-618.47
GL-002708,LOC-15,6000,Labor - Hourly,2024-06-19,-549.24
GL-002709,LOC-15,5100,Food COGS,2024-06-20,-523.25
GL-002710,LOC-15,6000,Labor - Hourly,2024-06-20,-480.16
GL-002711,LOC-15,5100,Food COGS,2024-06-21,-587.96
GL-002712,LOC-15,6000,Labor - Hourly,2024-06-21,-582.89
GL-002713,LOC-15,5100,Food COGS,2024-06-22,-1038.83
GL-002714,LOC-15,6000,Labor - Hourly,2024-06-22,-932.32
GL-002715,LOC-15,5100,Food COGS,2024-06-23,-822.09
GL-002716,LOC-15,6000,Labor - Hourly,2024-06-23,-772.36
GL-002717,LOC-15,5100,Food COGS,2024-06-24,-483.02
GL-002718,LOC-15,6000,Labor - Hourly,2024-06-24,-463.66
GL-002719,LOC-15,5100,Food COGS,2024-06-25,-468.99
GL-002720,LOC-15,6000,Labor - Hourly,2024-06-25,-410.26
GL-002721,LOC-15,5100,Food COGS,2024-06-26,-533.12
GL-002722,LOC-15,6000,Labor - Hourly,2024-06-26,-431.72
GL-002723,LOC-15,5100,Food COGS,2024-06-27,-275.53
GL-002724,LOC-15,6000,Labor - Hourly,2024-06-27,-256.38
GL-002725,LOC-15,5100,Food COGS,2024-06-28,-529.92
GL-002726,LOC-15,6000,Labor - Hourly,2024-06-28,-432.78
GL-002727,LOC-15,5100,Food COGS,2024-06-29,-736.24
GL-002728,LOC-15,6000,Labor - Hourly,2024-06-29,-619.31
GL-002729,LOC-15,5100,Food COGS,2024-06-30,-753.02
GL-002730,LOC-15,6000,Labor - Hourly,2024-06-30,-728.41
GL-002731,LOC-16,5100,Food COGS,2024-04-01,-384.61
GL-002732,LOC-16,6000,Labor - Hourly,2024-04-01,-334.02
GL-002733,LOC-16,5100,Food COGS,2024-04-02,-607.46
GL-002734,LOC-16,6000,Labor - Hourly,2024-04-02,-619.09
GL-002735,LOC-16,5100,Food COGS,2024-04-03,-620.57
GL-002736,LOC-16,6000,Labor - Hourly,2024-04-03,-520.2
GL-002737,LOC-16,5100,Food COGS,2024-04-04,-455.64
GL-002738,LOC-16,6000,Labor - Hourly,2024-04-04,-473.35
GL-002739,LOC-16,5100,Food COGS,2024-04-05,-836.61
GL-002740,LOC-16,6000,Labor - Hourly,2024-04-05,-683.28
GL-002741,LOC-16,5100,Food COGS,2024-04-06,-668.12
GL-002742,LOC-16,6000,Labor - Hourly,2024-04-06,-647.75
GL-002743,LOC-16,5100,Food COGS,2024-04-07,-1007.61
GL-002744,LOC-16,6000,Labor - Hourly,2024-04-07,-827.13
GL-002745,LOC-16,5100,Food COGS,2024-04-08,-546.05
GL-002746,LOC-16,6000,Labor - Hourly,2024-04-08,-427.43
GL-002747,LOC-16,5100,Food COGS,2024-04-09,-645.04
GL-002748,LOC-16,6000,Labor - Hourly,2024-04-09,-523.46
GL-002749,LOC-16,5100,Food COGS,2024-04-10,-302.37
GL-002750,LOC-16,6000,Labor - Hourly,2024-04-10,-257.8
GL-002751,LOC-16,5100,Food COGS,2024-04-11,-478.42
GL-002752,LOC-16,6000,Labor - Hourly,2024-04-11,-402.85
GL-002753,LOC-16,5100,Food COGS,2024-04-12,-579.03
GL-002754,LOC-16,6000,Labor - Hourly,2024-04-12,-525.91
GL-002755,LOC-16,5100,Food COGS,2024-04-13,-978.04
GL-002756,LOC-16,6000,Labor - Hourly,2024-04-13,-781.36
GL-002757,LOC-16,5100,Food COGS,2024-04-14,-642.35
GL-002758,LOC-16,6000,Labor - Hourly,2024-04-14,-510.57
GL-002759,LOC-16,5100,Food COGS,2024-04-15,-608.52
GL-002760,LOC-16,6000,Labor - Hourly,2024-04-15,-530.6
GL-002761,LOC-16,5100,Food COGS,2024-04-16,-343.35
GL-002762,LOC-16,6000,Labor - Hourly,2024-04-16,-283.37
GL-002763,LOC-16,5100,Food COGS,2024-04-17,-453.65
GL-002764,LOC-16,6000,Labor - Hourly,2024-04-17,-432.39
GL-002765,LOC-16,5100,Food COGS,2024-04-18,-366.16
GL-002766,LOC-16,6000,Labor - Hourly,2024-04-18,-299.32
GL-002767,LOC-16,5100,Food COGS,2024-04-19,-1144.89
GL-002768,LOC-16,6000,Labor - Hourly,2024-04-19,-826.34
GL-002769,LOC-16,5100,Food COGS,2024-04-20,-1188.22
GL-002770,LOC-16,6000,Labor - Hourly,2024-04-20,-994.45
GL-002771,LOC-16,5100,Food COGS,2024-04-21,-883.67
GL-002772,LOC-16,6000,Labor - Hourly,2024-04-21,-727.28
GL-002773,LOC-16,5100,Food COGS,2024-04-22,-408.86
GL-002774,LOC-16,6000,Labor - Hourly,2024-04-22,-388.64
GL-002775,LOC-16,5100,Food COGS,2024-04-23,-588.27
GL-002776,LOC-16,6000,Labor - Hourly,2024-04-23,-518.05
GL-002777,LOC-16,5100,Food COGS,2024-04-24,-759.36
GL-002778,LOC-16,6000,Labor - Hourly,2024-04-24,-609.61
GL-002779,LOC-16,5100,Food COGS,2024-04-25,-398.3
GL-002780,LOC-16,6000,Labor - Hourly,2024-04-25,-318.29
GL-002781,LOC-16,5100,Food COGS,2024-04-26,-901.38
GL-002782,LOC-16,6000,Labor - Hourly,2024-04-26,-798.51
GL-002783,LOC-16,5100,Food COGS,2024-04-27,-956.03
GL-002784,LOC-16,6000,Labor - Hourly,2024-04-27,-764.31
GL-002785,LOC-16,5100,Food COGS,2024-04-28,-879.85
GL-002786,LOC-16,6000,Labor - Hourly,2024-04-28,-822.59
